transaction_count,incoming_transaction_count,outgoing_transaction_count,unique_incoming_counterparties,unique_outgoing_counterparties,activity_duration_seconds,total_incoming_value,total_outgoing_value,average_incoming_value,average_outgoing_value,maximum_incoming_value,maximum_outgoing_value,incoming_outgoing_value_ratio,outgoing_value_concentration,incoming_value_concentration,total_unique_counterparties,counterparty_reuse_count,fan_in,fan_out,graph_multi_hop_exposure_count,total_transaction_fees,average_transaction_fee,minimum_transaction_fee,maximum_transaction_fee,fee_to_value_ratio,average_transaction_gap_seconds,minimum_transaction_gap_seconds,maximum_transaction_gap_seconds,transaction_burst_count,rapid_transaction_sequence_count,target
83.0,82.0,0.0,2.0,0.0,0.0,78.56284873,0.0,0.958084,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6.0,3.0,3.0,1.0,3.0,0.0,2.18327169,2.18190669,0.727757,0.727302,0.0,1.292208,1.0006255996217694,0.0,0.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4.0,1.0,3.0,1.0,3.0,0.0,101.0,100.998446,101.0,33.666149,0.0,81.171856,1.0000153863753507,0.0,0.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6.0,3.0,3.0,1.0,3.0,0.0,1.04160468,1.040121563,0.347202,0.346707,0.0,0.648478,1.001425907367714,0.0,0.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5.0,2.0,3.0,2.0,3.0,0.0,2001.0,2000.998585,1000.5,666.999528,0.0,1372.917984,1.0000007071469268,0.0,0.0,5.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4.0,2.0,2.0,2.0,1.0,0.0,5.46774903,5.466690926,2.733875,2.733345,0.0,2.999427,1.0001935547508216,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
347.0,164.0,183.0,4.0,177.0,0.0,53.70365944,53.63326352,0.327461,0.293078,0.0,2.376787,1.0013125421684204,0.0,0.0,181.0,0.0,4.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
32.0,16.0,16.0,3.0,1.0,0.0,18.90513199,18.88181365,1.181571,1.180113,0.0,2.0000720000000003,1.0012349629348238,0.0,0.0,4.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
101.0,100.0,0.0,4.0,0.0,0.0,51.89069626,0.0,0.518907,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3038.0,1519.0,1519.0,787.0,1.0,0.0,448.5601222,447.8424594,0.2953,0.294827,0.0,7.243527,1.0016024894132671,0.0,0.0,788.0,0.0,787.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
47.0,16.0,31.0,9.0,16.0,0.0,75.49108663,75.932,4.718193,2.449419,0.0,39.87,0.9941933128325343,0.0,0.0,25.0,0.0,9.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.0,5.0,5.0,1.0,5.0,0.0,0.04273774,0.04049074,0.008548,0.008098,0.0,0.024952,1.0554941697780778,0.0,0.0,6.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
117.0,116.0,0.0,6.0,0.0,0.0,28.28230347,0.0,0.243813,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
121.0,120.0,0.0,3.0,0.0,0.0,53.70298616,0.0,0.447525,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,29.0,71.0,15.0,45.0,0.0,894.9375,904.778236,30.859914,12.743355,0.0,466.01,0.9891235933752058,0.0,0.0,60.0,0.0,15.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2704.0,1975.0,729.0,2.0,1.0,0.0,4419.950422999998,4419.611924,2.23795,6.062568,0.0,50.031111,1.000076590208783,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4.0,2.0,2.0,1.0,1.0,0.0,40.1,40.09885689,20.05,20.049428,0.0,39.999413,1.0000285072964332,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8.0,4.0,4.0,4.0,1.0,0.0,2.4,2.398028052,0.6,0.599507,0.0,0.999555,1.000822320655655,0.0,0.0,5.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5.0,2.0,3.0,2.0,3.0,0.0,2001.0,2000.998585,1000.5,666.999528,0.0,1364.048748,1.0000007071469268,0.0,0.0,5.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.0,1.0,2.0,1.0,2.0,0.0,0.025,0.02387005,0.025,0.011935,0.0,0.02387,1.0473375631806385,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
128.0,127.0,0.0,4.0,0.0,0.0,269.0896064,0.0,2.118816,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29.0,15.0,14.0,6.0,2.0,0.0,153.177973,153.166423,10.211865,10.940459,0.0,42.18916,1.0000754081721945,0.0,0.0,8.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5.0,2.0,3.0,2.0,3.0,0.0,2001.0,2000.998585,1000.5,666.999528,0.0,1574.617341,1.0000007071469268,0.0,0.0,5.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5.0,3.0,2.0,3.0,2.0,0.0,101.0,100.9989738,33.666667,50.499487,0.0,100.933733,1.0000101604992744,0.0,0.0,5.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.0,1.0,2.0,1.0,2.0,0.0,101.0,100.9990158,101.0,50.499508,0.0,100.237152,1.0000097446494127,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6.0,2.0,4.0,2.0,4.0,0.0,2001.0,2000.998113,1000.5,500.249528,0.0,1439.532513,1.000000943029375,0.0,0.0,6.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5.0,2.0,3.0,2.0,3.0,0.0,2001.0,2000.998585,1000.5,666.999528,0.0,1439.261728,1.0000007071469268,0.0,0.0,5.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31.0,16.0,15.0,8.0,10.0,0.0,70.31416897,79.29918731,4.394636,5.286612,0.0,18.5,0.8866946983343555,0.0,0.0,18.0,0.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
536.0,488.0,48.0,9.0,24.0,0.0,357.3289966,340.0149716,0.732232,7.083645,0.0,75.129532,1.0509213606639902,0.0,0.0,33.0,0.0,9.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
140.0,139.0,0.0,1.0,0.0,0.0,7.49628656,0.0,0.05393,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10000.0,4.0,9996.0,1.0,6564.0,0.0,51855.8,39651.67994,12963.95,3.966755000000001,0.0,192.506982,1.307783177874607,0.0,0.0,6565.0,0.0,1.0,6564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4.0,2.0,2.0,2.0,2.0,0.0,101.0,100.9989738,50.5,50.499487,0.0,100.973869,1.0000101604992744,0.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
272.0,20.0,252.0,10.0,81.0,0.0,3.944290306,7.036711448999999,0.197215,0.027923,0.0,1.2,0.5605303463964735,0.0,0.0,91.0,0.0,10.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4.0,1.0,3.0,1.0,3.0,0.0,101.0,100.998446,101.0,33.666149,0.0,99.524483,1.0000153863753507,0.0,0.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5.0,4.0,0.0,3.0,0.0,0.0,33.10777329,0.0,8.276943,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2.0,1.0,1.0,1.0,1.0,0.0,0.54916,0.548688364,0.54916,0.5486880000000001,0.0,0.5486880000000001,1.0008595698960367,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.0,1.0,2.0,1.0,2.0,0.0,101.0,101.0973598,101.0,50.54868,0.0,100.99736,0.999036969905123,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2.0,1.0,1.0,1.0,1.0,0.0,0.001,0.00079,0.001,0.00079,0.0,0.00079,1.2658227848101267,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2.0,1.0,1.0,1.0,1.0,0.0,5.0,4.99938,5.0,4.99938,0.0,4.99938,1.0001240153779067,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
35.0,12.0,23.0,2.0,8.0,0.0,4.2069282580000005,4.200103258,0.350577,0.182613,0.0,0.285,1.0016249600499703,0.0,0.0,10.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
696.0,695.0,0.0,3.0,0.0,0.0,676.70196,0.0,0.973672,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
110.0,109.0,0.0,5.0,0.0,0.0,50.57306809,0.0,0.463973,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
32.0,29.0,3.0,9.0,2.0,0.0,18.587336,18.58639132,0.640943,6.195464,0.0,14.989396,1.0000508264344452,0.0,0.0,11.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12404.0,1.0,9999.0,1.0,809.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,810.0,0.0,1.0,809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
114.0,14.0,100.0,8.0,17.0,0.0,134.1232338,143.4064368,9.580231,1.434064,0.0,21.057337,0.9352664831011268,0.0,0.0,25.0,0.0,8.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6.0,3.0,3.0,1.0,3.0,0.0,8.510297999999999,8.508944364,2.836766,2.8363150000000004,0.0,4.999528,1.0001590838936174,0.0,0.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
59.0,31.0,28.0,6.0,3.0,0.0,1713.15655,1713.14238,55.263115,61.183656000000006,0.0,637.047457,1.0000082713498688,0.0,0.0,9.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2.0,1.0,1.0,1.0,1.0,0.0,0.8687,0.868196,0.8687,0.868196,0.0,0.868196,1.0005805140774664,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6.0,2.0,4.0,2.0,4.0,0.0,2001.0,2000.998113,1000.5,500.249528,0.0,1902.627464,1.000000943029375,0.0,0.0,6.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10006.0,952.0,9054.0,225.0,4601.0,0.0,39503.56036,196827.2404,41.495337,21.739258,0.0,1899.96874,0.20070169291465614,0.0,0.0,4826.0,0.0,225.0,4601.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4.0,1.0,3.0,1.0,3.0,0.0,101.0,100.998446,101.0,33.666149,0.0,72.84258,1.0000153863753507,0.0,0.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4.0,2.0,2.0,2.0,2.0,0.0,101.0,100.9989738,50.5,50.499487,0.0,95.998974,1.0000101604992744,0.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
122.0,31.0,91.0,6.0,32.0,0.0,427.5233013999999,554.5991,13.791073999999998,6.094496,0.0,68.0,0.7708690861561079,0.0,0.0,38.0,0.0,6.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2.0,1.0,1.0,1.0,1.0,0.0,1.1,1.09938,1.1,1.09938,0.0,1.09938,1.0005639542287472,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5.0,1.0,4.0,1.0,3.0,0.0,101.0,100.9979,101.0,25.249475,0.0,63.144921,1.0000207925115274,0.0,0.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1232.0,616.0,616.0,1.0,1.0,0.0,130.0804617,129.7091016,0.21117,0.210567,0.0,0.408152,1.0028630226824422,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
16.0,8.0,8.0,2.0,1.0,0.0,108.031673,108.0267945,13.503959,13.503348999999998,0.0,19.999496,1.000045160092203,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2.0,1.0,1.0,1.0,1.0,0.0,6.552889784,6.552269784,6.5528900000000005,6.55227,0.0,6.55227,1.000094623698419,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2111.0,1494.0,617.0,2.0,3.0,0.0,1153.099455,1152.67785,0.77182,1.868197,0.0,289.489756,1.000365761344334,0.0,0.0,5.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4.0,2.0,2.0,2.0,2.0,0.0,101.0,100.9989738,50.5,50.499487,0.0,98.998974,1.0000101604992744,0.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5.0,3.0,2.0,3.0,2.0,0.0,101.0,100.9990158,33.666667,50.499508,0.0,100.499016,1.0000097446494127,0.0,0.0,5.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
212.0,69.0,143.0,24.0,39.0,0.0,578.6643381,604.3621695,8.386439999999999,4.226309,0.0,40.0,0.9574794176457796,0.0,0.0,63.0,0.0,24.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1179.0,591.0,588.0,3.0,493.0,0.0,129.2000759,128.8598764,0.218613,0.219149,0.0,1.299511,1.0026400731515834,0.0,0.0,496.0,0.0,3.0,493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2.0,1.0,1.0,1.0,1.0,0.0,0.99,0.989496,0.99,0.989496,0.0,0.989496,1.0005093502146547,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
602.0,330.0,272.0,3.0,3.0,0.0,25.01969313,24.92917572,0.075817,0.091651,0.0,1.896968,1.0036309828698982,0.0,0.0,6.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5.0,2.0,3.0,2.0,3.0,0.0,101.0,100.998446,50.5,33.666149,0.0,62.19765500000001,1.0000153863753507,0.0,0.0,5.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
137.0,136.0,0.0,3.0,0.0,0.0,56.60061773,0.0,0.416181,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12.0,6.0,6.0,2.0,1.0,0.0,19.53819914,19.53306245,3.256367,3.25551,0.0,6.999391999999999,1.0002629741246745,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8.0,2.0,6.0,1.0,5.0,0.0,112.0885324,112.04,56.044266,18.673333,0.0,110.0,1.0004331702963227,0.0,0.0,6.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4.0,2.0,2.0,1.0,2.0,0.0,3.958634367,3.957650149,1.979317,1.978825,0.0,3.860132,1.0002486874693177,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7.0,0.0,7.0,0.0,4.0,0.0,0.0,0.006412764,0.0,0.000916,0.0,0.005919,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2.0,1.0,1.0,1.0,1.0,0.0,0.43598781,0.43548381,0.435988,0.435484,0.0,0.435484,1.0011573334953598,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27.0,26.0,0.0,3.0,0.0,0.0,19.79919093,0.0,0.7615069999999999,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.0,1.0,2.0,1.0,2.0,0.0,101.0,100.9990158,101.0,50.499508,0.0,91.999856,1.0000097446494127,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
64.0,2.0,62.0,2.0,62.0,0.0,10001.0,10000.96197,5000.5,161.305838,0.0,3294.010396,1.000003802634198,0.0,0.0,64.0,0.0,2.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
624.0,247.0,377.0,144.0,124.0,0.0,2003.826964,2018.11039,8.11266,5.353078,0.0,424.0029,0.9929223762630746,0.0,0.0,268.0,0.0,144.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5.0,3.0,2.0,3.0,2.0,0.0,101.0,100.9989738,33.666667,50.499487,0.0,100.988974,1.0000101604992744,0.0,0.0,5.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4.0,1.0,3.0,1.0,3.0,0.0,101.0,100.9979647,101.0,33.665988,0.0,81.699861,1.000020151891239,0.0,0.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
235.0,118.0,117.0,1.0,7.0,0.0,6.299701146,6.1810511460000015,0.053387,0.052829,0.0,0.169394,1.0191957641503715,0.0,0.0,8.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
153.0,84.0,69.0,27.0,56.0,0.0,528.3227404,527.2997019,6.289556,7.642025,0.0,100.003,1.0019401461755313,0.0,0.0,83.0,0.0,27.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5.0,2.0,3.0,2.0,3.0,0.0,2001.0,2000.998585,1000.5,666.999528,0.0,1943.768803,1.0000007071469268,0.0,0.0,5.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8.0,7.0,0.0,5.0,0.0,0.0,23.39020079,0.0,3.341457,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
94.0,15.0,78.0,7.0,45.0,0.0,7.384323901,9.530290985,0.492288,0.122183,0.0,1.0436,0.774826698641458,0.0,0.0,52.0,0.0,7.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
220.0,69.0,151.0,19.0,71.0,0.0,696.14685,600.8844343999998,10.089085,3.979367,0.0,50.0,1.1585370000391546,0.0,0.0,90.0,0.0,19.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
286.0,272.0,14.0,8.0,9.0,0.0,590.5788159,390.0750888,2.171246,27.862506,0.0,200.49,1.5140131550487261,0.0,0.0,17.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10003.0,6398.0,3604.0,467.0,1052.0,0.0,753864.0252,1225742.586,117.828075,340.106156,0.0,180000.0,0.6150263797720413,0.0,0.0,1519.0,0.0,467.0,1052.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.0,1.0,2.0,1.0,2.0,0.0,101.0,100.9990158,101.0,50.499508,0.0,100.911256,1.0000097446494127,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
239.0,178.0,61.0,4.0,5.0,0.0,53.60015559,53.21082178,0.301124,0.872309,0.0,3.790367,1.0073168163350248,0.0,0.0,9.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20.0,10.0,10.0,9.0,1.0,0.0,4.765543375,4.744793700000002,0.476554,0.474479,0.0,1.401795,1.004373145875657,0.0,0.0,10.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
586.0,585.0,0.0,6.0,0.0,0.0,552.7568331,0.0,0.944883,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4.0,1.0,3.0,1.0,3.0,0.0,101.0,100.998446,101.0,33.666149,0.0,79.186761,1.0000153863753507,0.0,0.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
35.0,3.0,32.0,2.0,2.0,0.0,22.53329072,24.49753348,7.511097,0.765548,0.0,22.227533,0.9198187539327735,0.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2.0,1.0,1.0,1.0,1.0,0.0,0.1,0.09938,0.1,0.09938,0.0,0.09938,1.0062386798148522,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
292.0,245.0,47.0,13.0,2.0,0.0,18017.19442,18017.15965,73.539569,383.3438220000001,0.0,4369.2074520000015,1.0000019298269358,0.0,0.0,15.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
117.0,116.0,0.0,7.0,0.0,0.0,26.52200868,0.0,0.228638,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
86.0,69.0,17.0,2.0,9.0,0.0,13.94967701,20.83426519,0.202169,1.225545,0.0,3.04362,0.6695545478942807,0.0,0.0,11.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24.0,12.0,12.0,7.0,2.0,0.0,827.3876,827.377625,68.94896700000001,68.948135,0.0,339.999139,1.0000120561635928,0.0,0.0,9.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
39.0,19.0,20.0,16.0,13.0,0.0,10.98510967,6.421,0.578164,0.32105,0.0,1.3,1.7108097913097648,0.0,0.0,29.0,0.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
122.0,36.0,86.0,12.0,44.0,0.0,246.8294831,373.562612,6.856375,4.343751,0.0,108.8,0.6607446119367,0.0,0.0,56.0,0.0,12.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.0,1.0,2.0,1.0,2.0,0.0,101.0,100.9990158,101.0,50.499508,0.0,98.420016,1.0000097446494127,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6.0,3.0,3.0,2.0,1.0,0.0,1.96434936,1.96012176,0.654783,0.653374,0.0,1.49366,1.0021568047895146,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.0,1.0,2.0,1.0,2.0,0.0,0.75,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2.0,1.0,1.0,1.0,1.0,0.0,9.35954647,9.35863647,9.359546,9.358636,0.0,9.358636,1.0000972363872576,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
